user id,test group,converted,total ads,most ads day,most ads hour
1394700,ad,False,22,Thursday,9
1269494,ad,False,26,Thursday,10
1394655,ad,True,63,Monday,14
1199155,ad,False,68,Tuesday,17
1156640,ad,False,33,Monday,9
1195590,ad,False,9,Sunday,18
1258327,ad,False,62,Thursday,18
1348911,ad,False,10,Monday,9
1300609,ad,False,17,Thursday,9
1583107,ad,False,49,Thursday,9
1646737,ad,False,37,Thursday,12
1559682,ad,True,60,Monday,8
1505367,ad,False,31,Monday,15
1366820,ad,False,27,Monday,9
1537096,ad,False,21,Thursday,12
1363869,ad,True,124,Friday,9
1597375,ad,False,7,Thursday,9
1541022,ad,False,18,Thursday,9
1189977,ad,False,20,Saturday,19
1303246,ad,False,21,Friday,8
1312355,ad,False,8,Thursday,9
1397093,ad,False,2,Thursday,9
1380596,ad,False,3,Thursday,9
1087921,ad,False,17,Sunday,17
1475223,ad,False,36,Thursday,9
1288212,ad,False,10,Thursday,13
1590935,ad,False,20,Thursday,9
1600189,ad,False,138,Thursday,10
1294701,ad,False,35,Saturday,17
1612275,ad,False,9,Thursday,9
1618244,ad,False,17,Thursday,9
1389859,ad,False,10,Thursday,11
1554617,ad,False,26,Monday,12
1470856,ad,False,13,Tuesday,16
1592436,ad,False,23,Friday,15
1269771,ad,False,11,Thursday,11
1062103,ad,False,15,Friday,23
1335149,ad,False,61,Thursday,18
1309358,ad,False,19,Thursday,15
1423194,ad,False,11,Thursday,11
1557231,ad,True,55,Tuesday,9
1500985,ad,False,23,Tuesday,16
1321196,ad,False,12,Thursday,11
1393806,ad,False,52,Sunday,9
1209701,ad,False,2,Thursday,9
1312231,ad,False,8,Tuesday,9
1279316,ad,False,42,Thursday,16
913489,psa,True,96,Thursday,14
1506888,ad,False,23,Monday,17
1599199,ad,False,2,Thursday,9
1311163,ad,False,33,Friday,11
1257510,ad,False,13,Thursday,9
1617152,ad,False,43,Thursday,13
1465457,ad,False,32,Friday,21
1604392,ad,False,39,Monday,18
1539283,ad,False,26,Thursday,17
1343511,ad,False,1,Thursday,9
1559096,ad,False,13,Thursday,11
1616961,ad,False,1,Thursday,9
1463500,ad,False,50,Friday,13
1430770,ad,False,8,Thursday,11
1608265,ad,True,32,Saturday,21
1208130,ad,False,24,Friday,14
1113422,ad,False,52,Saturday,15
1113995,ad,False,17,Saturday,22
1554194,ad,False,55,Thursday,9
1160284,ad,False,33,Sunday,9
1300898,ad,False,10,Thursday,14
1566955,ad,False,18,Thursday,15
1610041,ad,False,12,Thursday,9
1496753,ad,False,10,Friday,21
1224431,ad,False,4,Thursday,9
1380297,ad,False,6,Thursday,10
1275358,ad,False,29,Thursday,9
1642677,ad,False,25,Friday,13
1179156,ad,False,1,Thursday,9
1183336,ad,False,9,Tuesday,9
1418336,ad,True,37,Thursday,8
1158284,ad,False,34,Saturday,17
1098418,ad,False,18,Thursday,8
1199793,ad,False,20,Thursday,9
1547214,ad,False,9,Thursday,9
1410051,ad,False,10,Wednesday,9
1045115,ad,False,58,Thursday,15
1403035,ad,False,10,Thursday,9
1426722,ad,False,28,Sunday,9
1263278,ad,False,12,Thursday,9
1116556,ad,False,39,Thursday,13
1592985,ad,False,31,Tuesday,10
1474257,ad,False,13,Saturday,23
1553897,ad,False,1,Thursday,9
1512318,ad,False,57,Thursday,9
1556822,ad,False,8,Thursday,9
1241414,ad,False,37,Thursday,10
1452833,ad,False,21,Monday,22
1197658,ad,False,38,Thursday,23
1273855,ad,False,16,Thursday,12
1379504,ad,False,34,Saturday,15
1359583,ad,False,26,Monday,16
1498948,ad,False,29,Thursday,9
1629752,ad,False,39,Thursday,20
1403275,ad,False,7,Thursday,9
1444918,ad,False,37,Friday,10
1147521,ad,False,12,Sunday,11
1375326,ad,False,1,Thursday,9
1297184,ad,False,4,Thursday,19
1027661,ad,False,20,Thursday,14
1388005,ad,False,1,Thursday,9
1173220,ad,False,37,Monday,21
1479677,ad,False,38,Thursday,21
1106652,ad,False,24,Thursday,11
1349336,ad,False,9,Thursday,9
1055024,ad,False,29,Saturday,19
1323635,ad,False,1,Thursday,9
1479710,ad,False,16,Monday,16
1548499,ad,False,81,Thursday,13
1584810,ad,False,39,Thursday,17
1023958,ad,True,80,Thursday,18
1485315,ad,False,10,Thursday,9
1111250,ad,False,23,Thursday,13
1386096,ad,False,8,Thursday,9
1288594,ad,False,1,Thursday,9
1649025,ad,False,9,Thursday,9
1629079,ad,False,8,Friday,13
1617133,ad,False,17,Sunday,9
1478555,ad,False,5,Monday,9
1314352,ad,False,15,Thursday,12
1642972,ad,False,27,Thursday,14
1016046,ad,False,42,Thursday,10
1370995,ad,False,33,Monday,15
1031725,ad,False,70,Thursday,10
1598206,ad,False,18,Friday,12
1477253,ad,False,9,Thursday,10
1424766,ad,False,49,Thursday,11
1478125,ad,False,17,Friday,13
1439542,ad,False,34,Friday,19
1433856,ad,False,15,Saturday,20
1208740,ad,False,19,Thursday,9
1030612,ad,False,54,Thursday,11
1282247,ad,False,13,Saturday,13
1385999,ad,False,5,Thursday,9
1261229,ad,False,12,Monday,9
1607907,ad,False,6,Thursday,10
1050905,ad,False,19,Wednesday,10
1617522,ad,False,7,Thursday,13
1287977,ad,False,19,Monday,18
1324325,ad,False,6,Wednesday,9
1110186,ad,False,8,Tuesday,10
1626876,ad,False,2,Thursday,9
1350843,ad,False,20,Thursday,15
1501127,ad,False,4,Thursday,9
1401614,ad,False,23,Sunday,7
1151120,ad,False,1,Thursday,9
1269057,ad,False,28,Sunday,13
1368835,ad,False,7,Thursday,10
1002275,ad,True,92,Tuesday,12
1005840,ad,False,14,Friday,14
1243163,ad,False,28,Friday,23
1456086,ad,False,24,Thursday,15
1427231,ad,False,34,Thursday,10
1477507,ad,False,34,Thursday,14
1650798,ad,False,28,Monday,13
1032297,ad,False,1,Thursday,10
1096740,ad,False,19,Thursday,13
1212313,ad,False,17,Thursday,10
1253498,ad,False,22,Friday,11
1201612,ad,False,42,Thursday,17
1406846,ad,False,17,Thursday,10
1451643,ad,False,31,Thursday,10
1641540,ad,False,25,Thursday,12
1397555,ad,False,32,Sunday,10
1572008,ad,False,20,Tuesday,18
1401768,ad,False,17,Monday,9
1038591,ad,False,70,Thursday,10
1275923,ad,False,20,Monday,16
1054308,ad,False,47,Saturday,15
1506061,ad,False,29,Thursday,11
1530781,ad,False,22,Monday,11
1479839,ad,False,5,Thursday,12
1264539,ad,False,1,Thursday,10
1534641,ad,False,20,Thursday,10
1579309,ad,False,18,Thursday,10
1372321,ad,False,51,Tuesday,11
1231073,ad,False,19,Friday,10
1639763,ad,False,8,Thursday,21
1434983,ad,False,55,Thursday,10
1101228,ad,False,74,Thursday,10
1620569,ad,False,18,Thursday,11
1170779,ad,False,36,Saturday,19
1609958,ad,False,18,Thursday,10
1559530,ad,False,46,Thursday,11
1143005,ad,False,42,Friday,14
1539076,ad,False,34,Friday,10
1488036,ad,False,39,Saturday,9
1394742,ad,False,12,Thursday,12
1522272,ad,False,16,Thursday,10
1107618,ad,False,24,Friday,15
1129554,ad,True,85,Wednesday,14
1338143,ad,False,12,Tuesday,14
1631082,ad,False,1,Thursday,10
1059936,ad,True,43,Thursday,23
1095132,ad,False,8,Monday,21
1287230,ad,False,19,Friday,19
1561855,ad,False,13,Thursday,10
1498412,ad,False,5,Thursday,10
1576487,ad,False,1,Thursday,10
1390169,ad,False,41,Sunday,9
1547861,ad,False,8,Thursday,11
1406989,ad,False,14,Thursday,13
1544829,ad,True,51,Sunday,18
1514192,ad,False,33,Monday,17
1023738,ad,False,68,Thursday,18
1342966,ad,False,19,Saturday,15
1172510,ad,False,2,Thursday,10
1132727,ad,False,9,Tuesday,10
1347493,ad,False,23,Sunday,15
1159750,ad,False,82,Tuesday,10
1475279,ad,False,58,Thursday,17
1429068,ad,False,49,Thursday,17
1078798,ad,False,39,Friday,17
1506813,ad,False,12,Thursday,10
1268880,ad,False,11,Thursday,10
1296758,ad,False,4,Thursday,10
1269554,ad,False,16,Saturday,19
1209355,ad,False,46,Thursday,16
1576418,ad,False,23,Friday,14
911920,psa,False,3,Thursday,10
915914,psa,False,30,Sunday,15
1247083,ad,False,6,Thursday,14
1082830,ad,False,42,Monday,19
1637542,ad,False,14,Thursday,8
1027180,ad,True,53,Wednesday,10
1287564,ad,False,26,Thursday,11
1443886,ad,False,12,Thursday,21
1262664,ad,False,17,Sunday,14
1501077,ad,False,5,Thursday,10
1603494,ad,False,13,Tuesday,15
1283252,ad,False,17,Wednesday,15
1382832,ad,False,15,Monday,9
1423057,ad,False,2,Monday,10
1606597,ad,False,20,Friday,11
1381234,ad,False,29,Monday,15
1231113,ad,False,40,Wednesday,15
1419401,ad,False,10,Thursday,10
1427060,ad,False,6,Thursday,10
1103365,ad,False,33,Tuesday,8
1513971,ad,False,26,Thursday,10
1289675,ad,False,9,Thursday,16
1416623,ad,False,71,Monday,13
1149508,ad,False,39,Friday,22
1312421,ad,False,1,Thursday,10
1479860,ad,False,46,Thursday,10
1217065,ad,False,6,Thursday,10
1357717,ad,False,9,Thursday,20
1512861,ad,False,8,Wednesday,9
1411006,ad,False,12,Thursday,11
1257036,ad,False,13,Thursday,10
1608527,ad,False,61,Monday,10
1360229,ad,False,16,Thursday,10
1402776,ad,False,6,Thursday,16
1514082,ad,False,16,Thursday,17
1186192,ad,False,1,Thursday,10
1525087,ad,False,37,Friday,18
1309483,ad,False,7,Thursday,10
1643995,ad,False,34,Thursday,12
1544807,ad,False,2,Thursday,10
1256860,ad,False,26,Friday,11
1226946,ad,False,40,Thursday,18
1376471,ad,True,133,Thursday,13
913095,psa,False,26,Saturday,11
1429021,ad,False,10,Thursday,10
909553,psa,False,52,Tuesday,12
1358792,ad,False,51,Saturday,14
1283996,ad,False,66,Thursday,10
1240433,ad,False,59,Wednesday,10
1095988,ad,False,46,Sunday,20
1384191,ad,False,1,Thursday,10
1426265,ad,False,92,Friday,10
1638960,ad,False,5,Monday,16
920596,psa,False,39,Thursday,13
1063318,ad,False,89,Saturday,9
1246007,ad,False,25,Saturday,9
1564764,ad,False,2,Thursday,10
1230322,ad,False,4,Thursday,12
920770,psa,False,4,Thursday,10
1396867,ad,False,2,Thursday,10
1244852,ad,False,3,Wednesday,10
1366175,ad,False,8,Friday,10
1550998,ad,False,74,Thursday,10
1115058,ad,False,74,Tuesday,16
1478130,ad,False,14,Friday,14
1556797,ad,False,33,Thursday,10
1175639,ad,False,31,Thursday,10
1486312,ad,False,2,Wednesday,14
1255938,ad,True,130,Tuesday,15
1493420,ad,True,31,Saturday,20
1380102,ad,False,13,Tuesday,12
1036762,ad,False,1,Thursday,10
1372286,ad,False,16,Tuesday,18
1579201,ad,False,4,Thursday,10
1345162,ad,False,37,Friday,16
1309990,ad,False,41,Thursday,23
1133239,ad,False,24,Saturday,2
1350300,ad,False,19,Thursday,11
1646262,ad,False,20,Thursday,10
1651702,ad,False,10,Friday,11
1315454,ad,False,18,Monday,10
1562244,ad,False,28,Friday,12
1580725,ad,False,42,Tuesday,16
918662,psa,False,17,Monday,11
1648402,ad,False,1,Thursday,10
1563946,ad,False,6,Saturday,17
1652307,ad,False,54,Saturday,18
1170999,ad,False,82,Monday,9
1434920,ad,False,16,Friday,21
1267012,ad,False,21,Thursday,20
1551148,ad,False,1,Thursday,10
1568093,ad,False,2,Thursday,10
1567700,ad,False,26,Tuesday,10
1106935,ad,False,43,Monday,10
1184024,ad,False,9,Friday,11
1276593,ad,False,40,Thursday,10
1643723,ad,False,37,Tuesday,23
1623036,ad,False,22,Monday,15
1414970,ad,False,42,Friday,16
1204586,ad,False,22,Thursday,10
1363358,ad,False,8,Thursday,12
1566245,ad,False,15,Thursday,10
1205282,ad,False,20,Sunday,7
1354389,ad,False,5,Thursday,16
1046813,ad,False,28,Thursday,23
1459637,ad,False,9,Thursday,15
1629695,ad,False,9,Thursday,10
1187759,ad,False,36,Tuesday,11
1174608,ad,False,16,Sunday,16
1537138,ad,False,2,Thursday,10
1114632,ad,False,20,Saturday,2
1561798,ad,True,162,Thursday,19
1287552,ad,False,37,Thursday,14
1603295,ad,False,9,Thursday,13
1252292,ad,False,6,Thursday,13
1315405,ad,False,22,Saturday,17
1411498,ad,False,42,Friday,17
1226956,ad,False,32,Friday,13
1532443,ad,False,5,Thursday,10
1496802,ad,False,2,Thursday,10
1364635,ad,False,50,Thursday,19
1531552,ad,False,17,Thursday,14
1639545,ad,False,6,Saturday,23
1592925,ad,False,7,Monday,14
1273737,ad,False,3,Thursday,10
1621368,ad,False,1,Thursday,10
1537057,ad,False,40,Friday,8
1107531,ad,False,2,Thursday,11
1625487,ad,False,7,Friday,10
1390381,ad,False,28,Thursday,12
1617691,ad,False,35,Thursday,16
1649720,ad,False,33,Thursday,11
1317441,ad,False,30,Friday,15
1593235,ad,False,14,Thursday,10
1268226,ad,True,144,Thursday,13
1528721,ad,True,56,Saturday,22
1162568,ad,False,21,Thursday,10
1413928,ad,False,1,Thursday,10
1264545,ad,False,1,Thursday,10
1528010,ad,False,41,Monday,10
1424104,ad,False,10,Thursday,10
1593267,ad,False,44,Thursday,12
1310626,ad,False,14,Tuesday,13
1470743,ad,False,8,Wednesday,10
1349374,ad,False,2,Thursday,10
1113731,ad,False,29,Tuesday,13
1417962,ad,False,18,Monday,10
1453196,ad,False,50,Sunday,12
1554865,ad,False,40,Wednesday,16
1156539,ad,False,40,Monday,16
1360198,ad,False,44,Thursday,10
1544826,ad,False,13,Thursday,11
1314841,ad,False,23,Thursday,9
1391095,ad,False,21,Thursday,10
1517856,ad,False,5,Friday,9
1066437,ad,False,2,Thursday,10
1085301,ad,False,30,Friday,10
1021643,ad,True,19,Monday,10
1093491,ad,False,14,Thursday,19
1405732,ad,False,1,Thursday,10
1284560,ad,False,8,Thursday,10
1058715,ad,False,5,Thursday,9
912967,psa,False,1,Thursday,10
1211351,ad,False,15,Friday,10
1326810,ad,False,30,Thursday,19
1551362,ad,False,4,Thursday,10
1589885,ad,False,15,Tuesday,10
1514098,ad,False,11,Thursday,10
1549376,ad,False,12,Thursday,10
1640294,ad,False,7,Thursday,10
1632156,ad,False,6,Wednesday,14
1108648,ad,False,32,Sunday,13
1323596,ad,False,13,Thursday,9
1178473,ad,False,54,Wednesday,16
1014634,ad,False,4,Thursday,13
1597841,ad,False,39,Friday,18
1299753,ad,False,40,Friday,9
1548226,ad,False,17,Tuesday,10
1501045,ad,False,2,Thursday,10
1026524,ad,False,19,Sunday,14
1256720,ad,False,58,Sunday,10
1268327,ad,False,43,Saturday,9
1447405,ad,False,6,Saturday,13
1282317,ad,False,12,Thursday,10
1420625,ad,False,5,Thursday,11
1368838,ad,False,1,Thursday,10
1127802,ad,False,12,Thursday,12
1539482,ad,False,9,Thursday,10
1260997,ad,False,32,Thursday,17
1576393,ad,False,1,Thursday,10
1249707,ad,False,51,Thursday,14
1290881,ad,False,34,Saturday,8
1359964,ad,False,13,Friday,11
1326805,ad,False,7,Thursday,10
1399409,ad,False,21,Tuesday,11
1099269,ad,False,1,Thursday,10
1310952,ad,False,14,Friday,15
1403186,ad,False,9,Friday,14
915250,psa,False,28,Thursday,10
1270316,ad,False,16,Sunday,14
1618565,ad,False,3,Thursday,10
1476808,ad,False,16,Monday,18
1428523,ad,False,12,Thursday,15
1476048,ad,False,36,Tuesday,15
1643063,ad,False,25,Monday,10
1076016,ad,False,1,Thursday,10
1601469,ad,False,11,Thursday,16
1074766,ad,False,20,Sunday,14
1590822,ad,False,10,Thursday,18
1056285,ad,False,58,Friday,9
1537115,ad,False,5,Thursday,16
1284381,ad,False,13,Thursday,10
1188069,ad,False,35,Thursday,9
1092336,ad,False,36,Thursday,15
1427578,ad,False,7,Saturday,18
1279213,ad,False,57,Thursday,14
1591457,ad,False,12,Thursday,10
1363231,ad,False,15,Tuesday,17
1295450,ad,False,7,Friday,14
1006624,ad,False,3,Thursday,21
1067700,ad,False,22,Monday,15
1615816,ad,False,27,Tuesday,11
1418437,ad,False,43,Thursday,11
1279751,ad,False,39,Monday,17
1650378,ad,False,1,Thursday,10
1322116,ad,False,19,Friday,10
1217726,ad,False,25,Sunday,13
1123612,ad,False,21,Friday,20
1222940,ad,False,32,Monday,10
1504551,ad,False,47,Tuesday,16
1122152,ad,False,24,Friday,11
1329404,ad,False,16,Monday,12
1286864,ad,False,36,Sunday,11
1543853,ad,False,18,Monday,11
1474736,ad,False,15,Thursday,19
1347731,ad,False,17,Tuesday,10
1467491,ad,False,13,Thursday,13
1629814,ad,False,37,Monday,16
1362272,ad,False,30,Wednesday,13
1177317,ad,False,38,Sunday,17
1548850,ad,False,37,Thursday,11
1646768,ad,False,19,Saturday,10
1197715,ad,False,30,Sunday,10
1077603,ad,False,1,Thursday,10
1442440,ad,False,7,Friday,10
1278652,ad,True,33,Sunday,22
1312433,ad,False,18,Friday,0
1522013,ad,False,17,Thursday,10
1263362,ad,False,12,Thursday,16
1518478,ad,False,13,Thursday,13
1647823,ad,False,29,Thursday,10
1648255,ad,False,40,Thursday,19
1208204,ad,False,5,Thursday,10
1309760,ad,False,83,Friday,9
1386162,ad,False,1,Thursday,10
1354065,ad,False,3,Thursday,10
1500220,ad,False,10,Thursday,12
1234449,ad,False,40,Sunday,16
1647239,ad,False,24,Thursday,10
1406958,ad,False,14,Friday,12
1488145,ad,False,2,Thursday,10
1312420,ad,False,3,Thursday,10
1451023,ad,False,35,Thursday,15
1309148,ad,False,52,Thursday,12
1423913,ad,False,32,Tuesday,12
1428983,ad,False,18,Friday,11
1532260,ad,False,21,Monday,11
1550321,ad,False,16,Monday,15
1626788,ad,False,7,Thursday,11
1102081,ad,False,40,Saturday,8
1595091,ad,False,11,Thursday,10
1242071,ad,False,37,Friday,22
1550569,ad,False,5,Thursday,10
1497392,ad,True,34,Thursday,10
1544708,ad,False,25,Wednesday,8
1637477,ad,False,21,Saturday,11
1432078,ad,False,51,Wednesday,17
1143979,ad,False,24,Saturday,15
1336942,ad,False,23,Friday,11
1295020,ad,False,25,Tuesday,11
1238260,ad,False,26,Friday,9
1331167,ad,False,2,Thursday,10
1373769,ad,False,19,Monday,13
1496342,ad,False,25,Monday,9
1440038,ad,False,31,Sunday,10
1603444,ad,False,19,Monday,14
1035660,ad,False,47,Thursday,11
1559065,ad,False,23,Thursday,10
1254398,ad,False,29,Monday,9
1410320,ad,False,7,Monday,11
1449019,ad,False,65,Thursday,12
1097871,ad,False,27,Friday,21
1354916,ad,False,3,Monday,12
1320535,ad,False,26,Thursday,10
1571080,ad,False,8,Sunday,10
1001673,ad,False,38,Friday,13
1501086,ad,False,7,Thursday,10
1158848,ad,False,34,Sunday,16
1288423,ad,False,9,Wednesday,15
1330496,ad,False,49,Friday,15
1583205,ad,False,38,Sunday,9
1419879,ad,False,19,Thursday,10
1432916,ad,False,60,Thursday,16
1638222,ad,False,19,Thursday,9
906060,psa,False,58,Tuesday,13
1360236,ad,False,1,Thursday,10
1389558,ad,False,6,Thursday,10
1620947,ad,False,85,Thursday,10
1071046,ad,True,24,Tuesday,13
1458974,ad,False,18,Sunday,16
1164660,ad,False,8,Saturday,22
1584852,ad,False,1,Thursday,10
1649534,ad,False,30,Thursday,10
1337287,ad,False,74,Thursday,18
1001005,ad,False,7,Thursday,10
1033203,ad,False,71,Monday,13
1301634,ad,False,23,Sunday,10
1576189,ad,False,6,Monday,11
1246890,ad,False,4,Friday,21
1312408,ad,False,1,Thursday,10
1595977,ad,False,25,Thursday,14
1284862,ad,False,1,Thursday,10
1358953,ad,False,13,Friday,15
1171871,ad,False,36,Friday,14
1582112,ad,False,19,Friday,11
1468172,ad,False,3,Monday,9
1475203,ad,True,34,Thursday,12
1337894,ad,False,60,Thursday,12
1389921,ad,False,17,Tuesday,8
1197219,ad,False,18,Wednesday,15
1207616,ad,False,46,Sunday,10
1494637,ad,False,6,Thursday,12
1610035,ad,False,1,Thursday,10
1252829,ad,False,36,Thursday,21
1267274,ad,False,9,Thursday,10
1450180,ad,False,7,Thursday,11
1000963,ad,False,8,Thursday,14
1576485,ad,False,5,Thursday,12
1353780,ad,False,48,Thursday,12
1419399,ad,False,28,Thursday,10
1462632,ad,False,37,Friday,10
1483887,ad,False,15,Monday,10
1303292,ad,False,5,Thursday,10
1287667,ad,False,18,Thursday,10
1537073,ad,False,1,Thursday,10
1062276,ad,False,1,Thursday,10
1328502,ad,False,99,Saturday,10
1030964,ad,False,1,Thursday,10
1213317,ad,False,31,Tuesday,19
1515837,ad,False,1,Thursday,10
1542617,ad,False,10,Thursday,10
1465649,ad,False,24,Tuesday,21
1120256,ad,False,15,Thursday,11
1175017,ad,False,12,Friday,10
1237254,ad,False,34,Sunday,12
1616892,ad,False,13,Tuesday,12
1224582,ad,True,67,Thursday,15
1256986,ad,False,3,Thursday,11
1072594,ad,False,34,Monday,11
1337790,ad,False,42,Thursday,10
1258349,ad,False,2,Thursday,11
1462643,ad,False,58,Thursday,10
1001793,ad,False,21,Thursday,14
1078756,ad,False,48,Sunday,14
1223331,ad,False,49,Thursday,10
1542738,ad,False,6,Thursday,10
1322003,ad,False,44,Friday,9
1492935,ad,False,8,Saturday,16
1499043,ad,False,50,Thursday,15
1465015,ad,True,16,Thursday,20
1505915,ad,False,34,Thursday,10
1351913,ad,False,36,Monday,13
1635422,ad,True,2,Thursday,10
1338588,ad,False,32,Thursday,10
1072449,ad,False,35,Sunday,11
1286948,ad,False,61,Friday,8
1181551,ad,False,12,Tuesday,10
1587555,ad,False,26,Thursday,13
1408553,ad,False,25,Thursday,15
1491928,ad,False,21,Friday,15
1307029,ad,False,20,Saturday,18
1021340,ad,False,40,Thursday,10
1603361,ad,False,14,Thursday,11
1592928,ad,False,17,Tuesday,11
1612273,ad,False,47,Friday,8
1147651,ad,False,27,Thursday,12
1446463,ad,False,5,Thursday,10
1262702,ad,False,3,Thursday,10
1584857,ad,False,3,Thursday,10
1567168,ad,False,20,Thursday,11
1493666,ad,False,15,Thursday,10
1249238,ad,False,1,Thursday,10
1601640,ad,False,14,Thursday,10
1238740,ad,False,11,Sunday,19
1123090,ad,False,4,Tuesday,13
1136119,ad,False,6,Thursday,11
1601522,ad,False,61,Thursday,10
1269834,ad,False,2,Thursday,10
1356572,ad,False,26,Thursday,21
1105463,ad,False,7,Friday,12
1380344,ad,False,8,Sunday,15
1117929,ad,False,20,Saturday,16
1112234,ad,False,48,Thursday,18
1030254,ad,False,33,Monday,18
1589407,ad,False,24,Thursday,10
1566793,ad,True,60,Thursday,9
1601644,ad,False,1,Thursday,10
1273348,ad,False,22,Saturday,17
1281739,ad,False,18,Friday,14
1077192,ad,False,35,Friday,10
1410341,ad,True,44,Tuesday,12
1348067,ad,False,122,Tuesday,20
909995,psa,False,10,Tuesday,9
1415342,ad,False,2,Friday,12
1411991,ad,False,13,Saturday,16
1178493,ad,True,76,Saturday,17
1420352,ad,False,3,Thursday,9
1487529,ad,False,13,Monday,11
1269966,ad,False,16,Thursday,11
1635543,ad,False,5,Thursday,10
1305128,ad,False,35,Thursday,18
1022046,ad,False,43,Thursday,10
1450418,ad,False,15,Monday,12
1618543,ad,False,5,Thursday,10
1634357,ad,False,24,Thursday,10
1507354,ad,False,12,Monday,12
1436686,ad,False,20,Thursday,10
1209378,ad,True,84,Monday,15
1562564,ad,False,21,Monday,11
1096942,ad,False,5,Friday,10
1050468,ad,False,19,Friday,22
1278992,ad,False,14,Thursday,10
1512047,ad,False,22,Thursday,10
1579048,ad,False,3,Wednesday,11
1278778,ad,False,32,Thursday,9
1033010,ad,False,1,Thursday,10
1336916,ad,False,19,Tuesday,11
1023688,ad,False,77,Friday,22
1325959,ad,False,29,Friday,14
1420580,ad,False,6,Friday,9
901787,psa,False,13,Thursday,17
1308099,ad,False,12,Thursday,10
1399996,ad,False,46,Thursday,10
1306215,ad,False,9,Thursday,10
1375606,ad,False,34,Friday,17
1217967,ad,False,21,Monday,11
1335061,ad,False,1,Thursday,10
1408777,ad,False,1,Thursday,10
1251919,ad,False,40,Friday,10
1485789,ad,False,37,Thursday,16
1498084,ad,False,19,Thursday,9
1551308,ad,False,10,Thursday,10
910626,psa,False,1,Thursday,10
1621282,ad,False,38,Wednesday,10
1062261,ad,False,18,Saturday,16
1563159,ad,False,21,Sunday,18
1249860,ad,False,24,Thursday,11
1289726,ad,False,38,Friday,14
1007226,ad,False,5,Friday,16
1197204,ad,False,2,Thursday,10
1306464,ad,False,14,Monday,12
1166301,ad,False,11,Friday,15
1546735,ad,False,35,Wednesday,12
1521502,ad,False,14,Monday,12
1506238,ad,False,27,Thursday,10
1515485,ad,False,17,Thursday,10
1317378,ad,False,19,Tuesday,12
1401750,ad,False,23,Monday,11
1454737,ad,False,20,Thursday,14
1125494,ad,False,28,Sunday,15
1617723,ad,False,25,Friday,15
1599540,ad,False,18,Thursday,11
1456483,ad,False,21,Thursday,11
1547786,ad,False,9,Monday,21
1342210,ad,False,16,Thursday,15
1534732,ad,False,3,Thursday,10
1557995,ad,False,31,Monday,16
1218133,ad,False,11,Thursday,12
1565774,ad,False,39,Thursday,14
1159056,ad,False,50,Saturday,19
1389252,ad,False,32,Thursday,13
1377229,ad,False,2,Thursday,10
1015743,ad,False,36,Monday,15
1081490,ad,False,68,Thursday,18
1237392,ad,False,33,Friday,6
1154703,ad,False,42,Thursday,15
1358574,ad,False,30,Monday,8
1459473,ad,False,12,Thursday,11
1270562,ad,False,9,Thursday,10
1175853,ad,False,7,Sunday,23
918917,psa,False,18,Thursday,14
1355803,ad,False,16,Monday,10
1260728,ad,False,4,Monday,21
1414108,ad,False,36,Tuesday,13
1216421,ad,False,10,Saturday,19
1325440,ad,False,34,Thursday,12
1513840,ad,False,13,Saturday,10
1354137,ad,False,22,Thursday,11
1060655,ad,False,5,Thursday,11
1580896,ad,False,6,Thursday,10
1417768,ad,False,21,Friday,10
1507911,ad,False,9,Thursday,14
1343518,ad,False,3,Thursday,10
1568048,ad,False,29,Thursday,11
1081497,ad,False,123,Sunday,14
1287015,ad,False,104,Thursday,11
1385763,ad,False,7,Tuesday,11
1367792,ad,False,88,Friday,11
1454778,ad,False,21,Saturday,16
1368416,ad,False,17,Monday,11
1340108,ad,False,68,Thursday,13
1152974,ad,False,65,Saturday,17
1181712,ad,False,33,Thursday,22
1500704,ad,False,23,Friday,9
1483204,ad,False,42,Saturday,8
1254433,ad,False,5,Thursday,10
1393774,ad,False,32,Wednesday,10
1289270,ad,False,10,Thursday,15
1274431,ad,False,18,Tuesday,11
1571008,ad,False,4,Sunday,16
1155141,ad,False,18,Thursday,10
1385523,ad,False,26,Thursday,12
1013848,ad,False,5,Thursday,16
1604455,ad,False,21,Wednesday,16
1615426,ad,False,46,Wednesday,16
1232638,ad,False,125,Thursday,10
1422549,ad,False,8,Tuesday,10
1583139,ad,False,2,Thursday,10
1018458,ad,False,7,Thursday,10
1604532,ad,False,1,Thursday,10
1133587,ad,False,3,Thursday,11
1187950,ad,False,8,Thursday,10
1249945,ad,False,2,Thursday,10
1231492,ad,False,2,Thursday,10
1651974,ad,False,25,Saturday,12
1066442,ad,False,1,Thursday,10
1579737,ad,True,98,Friday,10
1372137,ad,False,22,Tuesday,21
1478146,ad,False,22,Tuesday,11
1504662,ad,False,20,Thursday,16
1249742,ad,False,26,Saturday,12
1297142,ad,False,1,Thursday,10
1220778,ad,False,9,Monday,10
1211131,ad,False,22,Monday,8
1291018,ad,False,7,Thursday,8
1604653,ad,False,34,Monday,15
1029199,ad,False,58,Thursday,22
1438666,ad,False,12,Thursday,21
1590486,ad,False,3,Thursday,13
1197723,ad,False,22,Thursday,13
1249634,ad,False,12,Thursday,11
1519894,ad,False,32,Thursday,11
1533385,ad,False,11,Thursday,10
1325625,ad,False,4,Thursday,10
1426263,ad,False,46,Thursday,11
1411848,ad,True,9,Tuesday,15
